Лет опыта,Возраст,Увольнений в трудовой,Высших образований,Среднеспециальных образований,В браке,Должность,Повышенный оклад
21,50,0,0,1,Нет,Техник,Нет
19,43,1,1,0,Нет,Не нанят,Нет
3,31,0,0,1,Нет,Техник,Нет
28,57,1,2,0,Да,Техник,Нет
10,34,0,0,1,Нет,Техник,Нет
17,44,0,0,1,Нет,Оператор,Нет
0,23,0,1,0,Нет,Техник,Нет
18,38,0,0,1,Да,Техник,Нет
14,42,1,0,1,Нет,Не нанят,Нет
37,66,0,0,0,Да,Оператор,Нет
4,25,0,2,0,Да,Техник,Нет
17,45,0,0,1,Да,Техник,Премия
26,51,0,0,1,Да,Техник,Премия
5,30,0,0,0,Да,Не нанят,Нет
11,36,0,1,0,Нет,Мастер,Нет
18,44,0,0,1,Нет,Оператор,Нет
38,67,2,0,0,Да,Не нанят,Нет
20,47,1,0,0,Нет,Не нанят,Нет
7,35,0,0,1,Да,Техник,Премия
9,36,2,1,0,Да,Не нанят,Нет
9,36,0,0,1,Да,Техник,Нет
26,47,0,0,0,Да,Техник,Нет
35,60,0,1,0,Да,Мастер,Премия
37,63,0,1,0,Да,Начальник производства,Премия
36,60,0,0,0,Да,Техник,Нет
39,68,2,2,0,Да,Техник,Нет
26,48,0,1,0,Да,Мастер,Нет
13,42,0,0,1,Да,Техник,Нет
38,60,0,1,0,Да,Мастер,Нет
11,36,1,1,0,Да,Не нанят,Нет
10,38,0,0,1,Нет,Техник,Нет
24,51,0,1,0,Да,Начальник производства,Премия
9,29,1,1,0,Нет,Не нанят,Нет
23,44,0,0,1,Да,Оператор,Премия
22,49,0,1,0,Нет,Мастер,Нет
38,67,0,0,1,Да,Техник,Нет
18,44,0,0,1,Нет,Техник,Нет
15,40,0,1,0,Да,Мастер,Нет
22,47,0,0,1,Да,Техник,Премия
2,26,1,0,1,Да,Не нанят,Нет
11,40,1,0,1,Нет,Не нанят,Нет
11,34,0,0,1,Да,Техник,Нет
18,44,0,1,0,Нет,Мастер,Нет
18,44,0,1,0,Да,Мастер,Двойная премия
11,39,0,0,1,Нет,Оператор,Нет
26,52,0,0,1,Да,Оператор,Нет
3,23,0,0,1,Нет,Оператор,Нет
34,56,0,1,0,Да,Начальник производства,Двойная премия
12,32,0,0,1,Нет,Оператор,Нет
22,44,0,1,0,Да,Начальник производства,Нет
13,41,0,0,1,Нет,Техник,Нет
11,34,0,1,0,Да,Технолог,Двойная премия
21,43,0,0,1,Да,Техник,Премия
16,38,1,0,1,Нет,Не нанят,Нет
24,52,0,0,1,Да,Оператор,Нет
1,27,0,0,0,Да,Не нанят,Нет
25,54,0,1,0,Да,Начальник производства,Нет
34,54,0,0,1,Да,Техник,Нет
23,52,0,0,1,Да,Оператор,Премия
35,60,0,0,1,Да,Техник,Премия
1,23,0,0,1,Да,Оператор,Нет
3,29,0,0,1,Нет,Оператор,Нет
39,65,0,0,1,Да,Техник,Премия
17,43,1,0,1,Да,Не нанят,Нет
20,44,0,0,1,Нет,Техник,Нет
7,29,0,0,1,Нет,Техник,Нет
13,41,0,0,0,Нет,Оператор,Нет
34,55,0,0,1,Да,Оператор,Нет
21,49,0,0,1,Да,Оператор,Премия
9,34,0,0,1,Да,Оператор,Нет
29,57,0,0,1,Да,Оператор,Нет
14,34,0,0,1,Нет,Техник,Нет
33,62,1,0,0,Да,Не нанят,Нет
21,47,0,1,0,Да,Начальник производства,Двойная премия
25,48,0,1,0,Нет,Мастер,Нет
4,24,0,0,1,Нет,Техник,Нет
9,34,2,0,1,Да,Не нанят,Нет
14,41,0,0,0,Да,Не нанят,Нет
3,26,0,1,0,Нет,Техник,Нет
18,38,0,1,0,Нет,Мастер,Нет
1,21,0,0,1,Нет,Оператор,Нет
31,51,0,2,0,Да,Мастер,Двойная премия
29,55,1,0,1,Да,Не нанят,Нет
3,23,1,1,0,Нет,Не нанят,Нет
31,53,1,0,1,Да,Не нанят,Нет
16,45,1,1,0,Да,Не нанят,Нет
31,57,1,1,0,Да,Не нанят,Нет
29,50,0,0,1,Да,Техник,Премия
23,48,0,0,1,Да,Техник,Нет
28,48,0,1,0,Нет,Мастер,Нет
23,46,0,0,1,Нет,Оператор,Нет
30,58,1,0,1,Да,Не нанят,Нет
6,26,0,1,0,Да,Мастер,Премия
37,58,1,1,0,Да,Не нанят,Нет
7,31,0,0,1,Нет,Оператор,Нет
37,62,0,0,1,Да,Техник,Премия
7,33,0,1,0,Да,Мастер,Нет
31,51,2,0,1,Да,Не нанят,Нет
32,54,0,0,1,Да,Техник,Нет
8,34,0,0,0,Да,Не нанят,Нет
29,55,1,1,0,Да,Не нанят,Нет
30,54,1,0,0,Да,Не нанят,Нет
2,25,1,1,0,Да,Не нанят,Нет
10,37,0,1,0,Нет,Мастер,Нет
34,60,1,2,0,Да,Техник,Нет
6,30,0,1,0,Да,Техник,Нет
17,40,0,0,1,Да,Техник,Премия
15,40,0,1,0,Нет,Мастер,Нет
15,38,0,1,0,Да,Мастер,Премия
20,49,0,1,0,Нет,Мастер,Нет
34,63,0,0,1,Да,Техник,Премия
20,46,0,0,1,Нет,Техник,Нет
22,45,0,0,1,Да,Техник,Нет
16,38,0,1,0,Нет,Мастер,Нет
12,41,0,2,0,Нет,Мастер,Двойная премия
26,46,1,0,1,Да,Не нанят,Нет
31,56,0,0,1,Да,Техник,Нет
37,65,0,1,0,Да,Начальник производства,Двойная премия
36,65,0,1,0,Да,Начальник производства,Премия
9,34,0,0,1,Да,Техник,Нет
26,52,0,1,0,Да,Начальник производства,Премия
38,62,0,1,0,Да,Мастер,Двойная премия
3,31,0,0,1,Нет,Техник,Нет
33,53,0,1,0,Да,Мастер,Премия
17,40,1,0,1,Да,Не нанят,Нет
8,30,2,0,1,Да,Не нанят,Нет
13,33,0,2,0,Нет,Мастер,Нет
11,31,0,0,1,Да,Техник,Премия
23,52,1,0,1,Да,Не нанят,Нет
20,43,0,0,1,Нет,Техник,Нет
25,54,0,0,1,Да,Оператор,Премия
28,52,0,0,1,Да,Техник,Нет
28,51,0,0,0,Да,Оператор,Нет
27,55,0,0,0,Да,Техник,Нет
3,31,0,1,0,Да,Техник,Нет
28,49,0,0,1,Да,Оператор,Нет
36,63,1,0,1,Да,Не нанят,Нет
27,51,1,0,1,Да,Не нанят,Нет
17,37,0,0,1,Да,Техник,Нет
2,22,0,0,1,Нет,Оператор,Нет
12,37,1,0,1,Нет,Не нанят,Нет
15,40,0,0,1,Нет,Оператор,Нет
38,58,0,0,1,Да,Техник,Премия
20,45,0,0,1,Да,Техник,Нет
14,34,0,1,0,Да,Мастер,Двойная премия
28,51,0,0,1,Да,Техник,Премия
2,30,0,1,0,Нет,Техник,Нет
3,29,0,1,0,Нет,Техник,Нет
36,56,0,1,0,Да,Начальник производства,Нет
37,62,0,1,0,Да,Начальник производства,Премия
13,42,0,0,1,Нет,Оператор,Нет
21,45,1,0,1,Нет,Не нанят,Нет
30,51,0,1,0,Да,Мастер,Премия
5,29,0,1,0,Да,Техник,Нет
23,47,1,0,1,Нет,Не нанят,Нет
3,23,0,0,1,Да,Оператор,Нет
36,64,1,0,1,Да,Не нанят,Нет
24,49,1,0,1,Нет,Не нанят,Нет
16,45,0,0,1,Нет,Техник,Нет
3,31,1,0,0,Нет,Не нанят,Нет
6,29,0,1,0,Нет,Техник,Нет
31,56,0,0,0,Да,Техник,Нет
35,57,1,0,1,Да,Не нанят,Нет
13,35,0,0,0,Нет,Оператор,Нет
22,49,1,1,0,Нет,Не нанят,Нет
19,40,0,0,0,Да,Техник,Нет
32,52,0,1,0,Да,Начальник производства,Премия
35,59,0,1,0,Да,Мастер,Двойная премия
12,35,0,2,0,Да,Мастер,Премия
10,39,0,0,1,Нет,Техник,Нет
24,46,0,1,0,Да,Начальник производства,Премия
35,64,1,1,0,Да,Не нанят,Нет
22,43,1,1,0,Да,Не нанят,Нет
33,59,0,0,1,Да,Техник,Нет
29,58,0,0,1,Да,Техник,Нет
25,45,0,0,0,Нет,Техник,Нет
2,25,0,0,1,Нет,Техник,Нет
8,28,0,0,1,Нет,Оператор,Нет
9,31,0,0,1,Да,Техник,Премия
21,50,0,0,1,Нет,Техник,Нет
21,46,1,0,1,Да,Не нанят,Нет
19,47,0,2,0,Нет,Мастер,Премия
18,43,1,0,1,Нет,Не нанят,Нет
37,60,0,0,1,Да,Оператор,Нет
9,34,1,0,1,Да,Не нанят,Нет
9,29,0,0,0,Нет,Не нанят,Нет
15,42,1,1,0,Да,Не нанят,Нет
9,37,0,1,0,Да,Техник,Нет
3,29,0,0,1,Да,Техник,Нет
39,66,0,0,1,Да,Техник,Нет
23,43,1,0,0,Да,Не нанят,Нет
29,53,1,0,1,Да,Не нанят,Нет
8,36,1,1,0,Да,Не нанят,Нет
35,55,0,0,1,Да,Техник,Нет
17,45,1,0,1,Нет,Не нанят,Нет
19,45,0,0,1,Да,Оператор,Нет
8,29,0,0,1,Нет,Оператор,Нет
12,40,0,1,0,Нет,Мастер,Нет
2,31,0,0,1,Нет,Техник,Нет
19,47,0,1,0,Нет,Мастер,Нет
0,25,1,0,1,Нет,Не нанят,Нет
6,28,0,0,1,Да,Техник,Нет
35,60,0,0,1,Да,Техник,Нет
4,29,1,0,1,Нет,Не нанят,Нет
29,57,1,0,1,Да,Не нанят,Нет
2,24,0,2,0,Да,Техник,Нет
10,33,0,0,1,Нет,Оператор,Нет
12,37,0,1,0,Да,Мастер,Нет
4,29,0,0,1,Да,Техник,Нет
11,38,0,2,0,Нет,Мастер,Нет
37,60,0,1,0,Да,Начальник производства,Двойная премия
7,33,1,0,1,Нет,Не нанят,Нет
6,33,0,1,0,Да,Техник,Премия
15,38,0,0,1,Нет,Техник,Нет
4,26,1,0,0,Да,Не нанят,Нет
29,54,0,0,1,Да,Техник,Нет
14,40,0,0,1,Нет,Техник,Нет
7,27,0,0,1,Нет,Оператор,Нет
20,49,0,1,0,Да,Мастер,Нет
16,40,0,0,0,Да,Не нанят,Нет
23,47,0,0,1,Нет,Оператор,Нет
28,54,0,0,1,Да,Техник,Премия
18,47,1,0,0,Нет,Не нанят,Нет
6,30,0,0,0,Да,Оператор,Нет
8,36,0,1,0,Да,Техник,Нет
9,29,0,0,1,Нет,Оператор,Нет
4,26,0,0,1,Нет,Техник,Нет
18,40,0,0,1,Нет,Техник,Нет
37,61,1,1,0,Да,Не нанят,Нет
32,59,0,0,1,Да,Техник,Нет
3,29,0,0,1,Нет,Оператор,Нет
24,49,0,0,1,Нет,Техник,Нет
34,59,0,1,0,Да,Мастер,Нет
9,29,1,0,0,Да,Не нанят,Нет
33,53,0,1,0,Да,Начальник производства,Премия
37,58,1,0,1,Да,Не нанят,Нет
9,29,0,0,1,Нет,Техник,Нет
30,55,0,0,1,Да,Техник,Премия
38,61,1,0,1,Да,Не нанят,Нет
36,62,1,0,1,Да,Не нанят,Нет
16,38,0,0,1,Да,Техник,Нет
9,37,0,1,0,Да,Мастер,Премия
20,42,0,0,1,Нет,Оператор,Нет
27,48,0,1,0,Да,Мастер,Нет
26,52,0,0,1,Да,Техник,Премия
27,49,0,0,1,Да,Оператор,Премия
34,54,0,0,0,Да,Оператор,Нет
1,28,0,1,0,Нет,Техник,Нет
22,42,1,0,1,Нет,Не нанят,Нет
2,22,0,0,1,Да,Оператор,Нет
8,31,0,0,0,Нет,Не нанят,Нет
28,54,0,1,0,Да,Мастер,Премия
14,42,0,2,0,Нет,Мастер,Премия
22,50,0,0,0,Да,Техник,Нет
1,28,1,0,1,Да,Не нанят,Нет
21,45,0,1,0,Да,Мастер,Двойная премия
20,46,1,0,1,Да,Не нанят,Нет
8,31,0,0,1,Нет,Оператор,Нет
21,44,0,0,1,Нет,Оператор,Нет
23,43,0,0,1,Нет,Техник,Нет
0,28,0,1,0,Да,Техник,Нет
7,28,1,0,1,Да,Не нанят,Нет
20,47,0,0,1,Да,Техник,Нет
15,38,1,1,0,Нет,Не нанят,Нет
29,58,0,0,1,Да,Техник,Премия
35,55,0,0,1,Да,Оператор,Премия
28,48,0,1,0,Да,Мастер,Двойная премия
3,27,1,0,1,Да,Не нанят,Нет
7,34,0,0,1,Нет,Оператор,Нет
25,51,0,0,1,Да,Техник,Премия
29,52,0,0,1,Да,Техник,Нет
17,45,0,0,1,Нет,Оператор,Нет
15,36,0,1,0,Да,Мастер,Двойная премия
32,55,1,0,1,Да,Не нанят,Нет
5,28,0,0,1,Да,Техник,Нет
32,61,0,0,1,Да,Техник,Премия
2,23,1,0,1,Нет,Не нанят,Нет
17,43,0,0,1,Нет,Оператор,Нет
1,23,0,0,0,Да,Не нанят,Нет
16,44,0,0,1,Нет,Оператор,Нет
31,57,0,0,1,Да,Техник,Нет
29,58,1,1,0,Да,Не нанят,Нет
36,63,0,0,1,Да,Техник,Нет
10,36,0,1,0,Нет,Мастер,Нет
13,41,0,0,1,Да,Техник,Нет
34,63,0,0,1,Да,Техник,Премия
14,34,0,0,1,Да,Оператор,Премия
16,45,1,1,0,Да,Не нанят,Нет
21,41,0,0,1,Нет,Оператор,Нет
9,32,0,0,1,Да,Техник,Премия
10,30,1,0,1,Нет,Не нанят,Нет
24,53,0,1,0,Да,Мастер,Премия
32,53,0,0,1,Да,Техник,Нет
24,46,1,0,0,Да,Не нанят,Нет
39,62,1,0,0,Да,Не нанят,Нет
1,25,1,0,1,Нет,Не нанят,Нет
33,54,1,0,1,Да,Не нанят,Нет
35,55,0,2,0,Да,Мастер,Двойная премия
4,29,0,1,0,Нет,Техник,Нет
38,66,0,0,0,Да,Оператор,Нет
22,51,0,1,0,Да,Мастер,Премия
37,66,1,0,1,Да,Не нанят,Нет
14,43,0,0,1,Да,Техник,Нет
21,45,0,0,1,Да,Техник,Нет
28,49,0,0,1,Да,Техник,Премия
35,57,0,0,1,Да,Техник,Премия
35,62,1,1,0,Да,Не нанят,Нет
9,37,0,0,1,Нет,Оператор,Нет
3,23,0,0,1,Да,Техник,Нет
37,59,1,0,1,Да,Не нанят,Нет
8,31,1,0,1,Нет,Не нанят,Нет
24,47,1,2,0,Нет,Техник,Нет
25,54,1,0,1,Да,Не нанят,Нет
5,25,0,0,0,Да,Не нанят,Нет
26,51,0,1,0,Да,Мастер,Двойная премия
4,32,0,0,1,Да,Техник,Нет
17,37,1,1,0,Да,Не нанят,Нет
27,50,0,0,1,Нет,Техник,Нет
25,47,0,1,0,Нет,Мастер,Нет
28,51,0,0,0,Да,Оператор,Нет
2,29,0,1,0,Нет,Техник,Нет
1,23,0,0,1,Нет,Техник,Нет
30,57,1,1,0,Да,Не нанят,Нет
14,35,0,0,1,Да,Техник,Премия
27,56,0,0,1,Да,Техник,Премия
24,51,1,1,0,Да,Не нанят,Нет
9,31,0,0,0,Нет,Оператор,Нет
35,61,0,0,1,Да,Техник,Нет
39,62,0,0,1,Да,Техник,Премия
29,58,0,1,0,Да,Начальник производства,Двойная премия
13,37,0,1,0,Нет,Мастер,Нет
9,38,0,1,0,Нет,Техник,Нет
13,42,0,0,1,Нет,Техник,Нет
8,31,0,0,1,Нет,Техник,Нет
0,21,2,2,0,Нет,Техник,Нет
11,31,1,0,0,Да,Не нанят,Нет
1,23,0,1,0,Да,Техник,Нет
18,47,0,1,0,Нет,Мастер,Нет
39,63,0,1,0,Да,Мастер,Нет
29,55,1,0,1,Да,Не нанят,Нет
12,34,1,0,0,Да,Не нанят,Нет
35,61,1,1,0,Да,Не нанят,Нет
34,57,0,0,1,Да,Техник,Премия
1,22,0,1,0,Да,Техник,Нет
6,35,0,0,1,Нет,Оператор,Нет
37,61,1,0,1,Да,Не нанят,Нет
30,53,0,2,0,Да,Мастер,Нет
28,50,1,0,1,Да,Не нанят,Нет
34,61,1,0,1,Да,Не нанят,Нет
20,42,1,0,0,Да,Не нанят,Нет
21,43,0,1,0,Да,Начальник производства,Премия
0,23,0,0,1,Нет,Техник,Нет
9,31,1,0,1,Да,Не нанят,Нет
18,46,0,1,0,Да,Технолог,Премия
20,41,1,1,0,Да,Не нанят,Нет
19,45,1,1,0,Да,Не нанят,Нет
13,40,0,0,1,Нет,Техник,Нет
1,28,0,1,0,Нет,Техник,Нет
30,59,0,0,1,Да,Техник,Нет
11,35,0,0,1,Да,Техник,Премия
24,52,1,0,1,Да,Не нанят,Нет
28,51,0,1,0,Да,Начальник производства,Двойная премия
16,45,0,0,1,Да,Техник,Премия
19,48,0,1,0,Да,Технолог,Премия
35,60,1,1,0,Да,Не нанят,Нет
23,48,0,0,0,Да,Оператор,Нет
24,47,0,0,1,Да,Техник,Нет
28,48,0,0,1,Нет,Техник,Нет
39,59,0,0,0,Да,Техник,Нет
3,23,0,0,1,Нет,Техник,Нет
13,41,0,0,1,Да,Техник,Нет
6,29,0,1,0,Да,Мастер,Нет
23,46,0,0,1,Нет,Техник,Нет
34,56,0,0,1,Да,Оператор,Нет
21,47,0,1,0,Да,Начальник производства,Нет
34,62,0,0,1,Да,Техник,Премия
5,28,0,0,1,Нет,Техник,Нет
39,66,0,0,0,Да,Оператор,Нет
6,33,0,0,1,Да,Оператор,Нет
33,53,0,0,1,Да,Техник,Премия
39,59,0,2,0,Да,Мастер,Нет
33,62,1,0,1,Да,Не нанят,Нет
14,41,0,0,1,Да,Техник,Нет
37,59,1,1,0,Да,Не нанят,Нет
17,45,0,0,1,Нет,Оператор,Нет
34,60,0,0,1,Да,Техник,Нет
36,56,0,0,1,Да,Техник,Премия
21,42,0,1,0,Да,Мастер,Премия
6,26,0,0,1,Да,Оператор,Нет
23,49,0,1,0,Да,Начальник производства,Двойная премия
21,43,0,0,1,Нет,Техник,Нет
20,48,0,2,0,Нет,Мастер,Премия
3,24,0,0,1,Нет,Оператор,Нет
37,63,1,0,1,Да,Не нанят,Нет
8,36,0,0,1,Нет,Оператор,Нет
34,54,0,1,0,Да,Начальник производства,Премия
7,35,0,0,1,Нет,Техник,Нет
30,57,0,0,1,Да,Техник,Нет
22,45,1,1,0,Нет,Не нанят,Нет
37,66,1,0,1,Да,Не нанят,Нет
13,40,0,1,0,Да,Технолог,Нет
4,29,0,1,0,Нет,Техник,Нет
39,60,0,0,0,Да,Техник,Нет
27,53,0,0,1,Да,Оператор,Премия
8,36,0,0,1,Нет,Оператор,Нет
5,28,0,0,1,Да,Техник,Нет
3,23,0,0,1,Нет,Оператор,Нет
8,28,1,0,1,Нет,Не нанят,Нет
28,54,0,0,1,Да,Техник,Нет
11,38,1,1,0,Нет,Не нанят,Нет
37,58,1,1,0,Да,Не нанят,Нет
27,54,0,0,0,Да,Оператор,Нет
22,49,1,1,0,Нет,Не нанят,Нет
19,47,0,1,0,Да,Мастер,Двойная премия
37,63,0,0,1,Да,Техник,Премия
7,29,0,1,0,Да,Мастер,Премия
